yearID,teamID,parkID,firstGame,lastGame,games,openings,attendance
1950,BOS,BOS07,4/18/1950,10/1/1950,77,67,1344177
1950,BRO,NYC15,4/21/1950,10/1/1950,78,71,1193190
1950,BSN,BOS08,4/21/1950,9/26/1950,79,69,937798
1950,CHA,CHI10,4/18/1950,10/1/1950,79,64,782129
1950,CHN,CHI11,4/21/1950,9/27/1950,78,64,1149220
1950,CIN,CIN07,4/18/1950,10/1/1950,76,58,542506
1950,CLE,CLE07,4/18/1950,9/27/1950,77,65,1732464
1950,DET,DET04,4/21/1950,10/1/1950,81,75,1958473
1950,NY1,NYC14,4/18/1950,10/1/1950,76,61,1014908
1950,NYA,NYC16,4/21/1950,9/26/1950,77,66,2064773
1950,PHA,PHI11,4/21/1950,10/1/1950,77,59,323395
1950,PHI,PHI11,4/18/1950,9/24/1950,78,64,1206813
1950,PIT,PIT06,4/21/1950,9/24/1950,77,68,1167464
1950,SLA,STL07,4/22/1950,9/24/1950,74,60,299641
1950,SLN,STL07,4/18/1950,10/1/1950,76,72,1095141
1950,WS1,WAS09,4/18/1950,9/24/1950,78,65,695267
1951,BOS,BOS07,4/20/1951,9/23/1951,75,65,1311663
1951,BRO,NYC15,4/17/1951,10/1/1951,78,69,1331080
1951,BSN,BOS08,4/17/1951,9/30/1951,78,64,485575
1951,CHA,CHI10,4/20/1951,9/25/1951,78,62,1328381
1951,CHN,CHI11,4/17/1951,9/30/1951,77,66,893393
1951,CIN,CIN07,4/16/1951,9/25/1951,77,63,586267
1951,CLE,CLE07,4/20/1951,9/30/1951,77,66,1687878
1951,DET,DET04,4/17/1951,9/23/1951,77,68,1127226
1951,NY1,NYC14,4/20/1951,10/3/1951,78,67,1144114
1951,NYA,NYC16,4/17/1951,9/30/1951,78,67,1947099
1951,PHA,PHI11,4/17/1951,9/23/1951,79,60,462250
1951,PHI,PHI11,4/20/1951,9/30/1951,77,67,944204
1951,PIT,PIT06,4/17/1951,9/30/1951,78,66,988441
1951,SLA,STL07,4/17/1951,9/30/1951,77,62,314181
1951,SLN,STL07,4/20/1951,9/23/1951,79,75,1013456
1951,WS1,WAS09,4/20/1951,9/30/1951,76,66,673169
1952,BOS,BOS07,4/18/1952,9/28/1952,77,69,1115741
1952,BRO,NYC15,4/18/1952,9/28/1952,80,70,1094176
1952,BSN,BOS08,4/15/1952,9/21/1952,77,60,281558
1952,CHA,CHI10,4/15/1952,9/28/1952,79,62,1257783
1952,CHN,CHI11,4/18/1952,9/21/1952,77,66,1030567
1952,CIN,CIN07,4/15/1952,9/28/1952,77,64,609370
1952,CLE,CLE07,4/18/1952,9/24/1952,77,65,1480340
1952,DET,DET04,4/15/1952,9/28/1952,77,68,1026966
1952,NY1,NYC14,4/16/1952,9/28/1952,77,66,986544
1952,NYA,NYC16,4/18/1952,9/21/1952,77,67,1593499
1952,PHA,PHI11,4/16/1952,9/28/1952,78,63,631416
1952,PHI,PHI11,4/18/1952,9/21/1952,76,59,756453
1952,PIT,PIT06,4/18/1952,9/21/1952,77,67,686671
1952,SLA,STL07,4/18/1952,9/21/1952,78,67,521046
1952,SLN,STL07,4/15/1952,9/28/1952,77,73,913422
1952,WS1,WAS09,4/15/1952,9/21/1952,78,62,699349
1953,BOS,BOS07,4/20/1953,9/20/1953,76,66,1026914
1953,BRO,NYC15,4/14/1953,9/22/1953,78,67,1158212
1953,CHA,CHI10,4/16/1953,9/23/1953,78,63,1209553
1953,CHN,CHI11,4/14/1953,9/27/1953,77,64,767693
1953,CIN,CIN07,4/13/1953,9/27/1953,78,63,548264
1953,CLE,CLE07,4/14/1953,9/27/1953,78,64,1074297
1953,DET,DET04,4/16/1953,9/22/1953,79,67,884659
1953,ML1,MIL05,4/14/1953,9/20/1953,79,64,1837305
1953,NY1,NYC14,4/17/1953,9/20/1953,77,62,811566
1953,NYA,NYC16,4/14/1953,9/27/1953,77,72,1539078
1953,PHA,PHI11,4/16/1953,9/20/1953,78,62,368114
1953,PHI,PHI11,4/14/1953,9/27/1953,78,63,853556
1953,PIT,PIT06,4/16/1953,9/27/1953,77,65,557697
1953,SLA,STL07,4/14/1953,9/27/1953,77,62,308678
1953,SLN,STL07,4/16/1953,9/23/1953,78,74,872727
1953,WS1,WAS09,4/16/1953,9/27/1953,75,67,596895
1954,BAL,BAL11,4/15/1954,9/25/1954,77,67,1060910
1954,BOS,BOS07,4/15/1954,9/26/1954,79,66,932293
1954,BRO,NYC15,4/15/1954,9/26/1954,77,70,1019780
1954,CHA,CHI10,4/13/1954,9/19/1954,78,65,1230629
1954,CHN,CHI11,4/15/1954,9/26/1954,77,59,746071
1954,CIN,CIN07,4/13/1954,9/19/1954,77,65,713296
1954,CLE,CLE07,4/15/1954,9/26/1954,77,67,1335512
1954,DET,DET04,4/13/1954,9/19/1954,77,72,1080540
1954,ML1,MIL05,4/15/1954,9/26/1954,77,69,2126698
1954,NY1,NYC14,4/13/1954,9/18/1954,76,68,1155327
1954,NYA,NYC16,4/15/1954,9/26/1954,78,67,1475051
1954,PHA,PHI11,4/13/1954,9/19/1954,77,60,305526
1954,PHI,PHI11,4/15/1954,9/26/1954,78,65,739011
1954,PIT,PIT06,4/13/1954,9/19/1954,77,62,475154
1954,SLN,STL07,4/13/1954,9/19/1954,77,72,1035858
1954,WS1,WAS09,4/13/1954,9/19/1954,78,71,504714
1955,BAL,BAL11,4/12/1955,9/18/1955,79,62,859200
1955,BOS,BOS07,4/14/1955,9/25/1955,78,67,1202885
1955,BRO,NYC15,4/13/1955,9/20/1955,77,66,1031271
1955,CHA,CHI10,4/14/1955,9/25/1955,77,61,1173684
1955,CHN,CHI11,4/12/1955,9/18/1955,77,64,858821
1955,CIN,CIN07,4/11/1955,9/25/1955,77,65,704164
1955,CLE,CLE07,4/12/1955,9/18/1955,77,66,1221786
1955,DET,DET04,4/14/1955,9/25/1955,77,67,1178828
1955,KC1,KAN05,4/12/1955,9/18/1955,76,69,1388453
1955,ML1,MIL05,4/12/1955,9/18/1955,77,70,1970282
1955,NY1,NYC14,4/14/1955,9/25/1955,79,65,825202
1955,NYA,NYC16,4/13/1955,9/18/1955,77,67,1497077
1955,PHI,PHI11,4/13/1955,9/18/1955,77,64,906092
1955,PIT,PIT06,4/14/1955,9/25/1955,75,62,467333
1955,SLN,STL07,4/14/1955,9/25/1955,77,74,846362
1955,WS1,WAS09,4/11/1955,9/25/1955,77,61,422001
1956,BAL,BAL11,4/20/1956,9/26/1956,77,66,897473
1956,BOS,BOS07,4/17/1956,9/26/1956,78,71,1137658
1956,BRO,JER02,4/19/1956,8/15/1956,7,7,148371
1956,BRO,NYC15,4/17/1956,9/30/1956,70,60,1062442
1956,CHA,CHI10,4/17/1956,9/23/1956,77,62,1000926
1956,CHN,CHI11,4/20/1956,9/30/1956,80,62,721083
1956,CIN,CIN07,4/17/1956,9/25/1956,77,68,1124076
1956,CLE,CLE07,4/20/1956,9/30/1956,77,65,851948
1956,DET,DET04,4/17/1956,9/26/1956,78,70,1038560
1956,KC1,KAN05,4/20/1956,9/30/1956,77,76,1011285
1956,ML1,MIL05,4/17/1956,9/23/1956,77,68,2052219
1956,NY1,NYC14,4/17/1956,9/25/1956,77,63,629275
1956,NYA,NYC16,4/20/1956,9/30/1956,77,65,1491694
1956,PHI,PHI11,4/20/1956,9/30/1956,77,61,934798
1956,PIT,PIT06,4/20/1956,9/24/1956,78,66,959828
1956,SLN,STL07,4/20/1956,9/30/1956,78,65,1028902
1956,WS1,WAS09,4/17/1956,9/30/1956,77,66,446801
1957,BAL,BAL11,4/16/1957,9/22/1957,77,67,1029581
1957,BOS,BOS07,4/18/1957,9/29/1957,77,70,1181184
1957,BRO,JER02,4/22/1957,9/3/1957,8,8,127390
1957,BRO,NYC15,4/18/1957,9/24/1957,69,59,897691
1957,CHA,CHI10,4/18/1957,9/29/1957,77,67,1148614
1957,CHN,CHI11,4/16/1957,9/22/1957,78,61,669879
1957,CIN,CIN07,4/16/1957,9/25/1957,77,69,1070830
1957,CLE,CLE07,4/16/1957,9/23/1957,77,64,722256
1957,DET,DET04,4/18/1957,9/29/1957,77,73,1272386
1957,KC1,KAN05,4/16/1957,9/26/1957,77,72,900127
1957,ML1,MIL05,4/18/1957,9/29/1957,78,73,2215041
1957,NY1,NYC14,4/18/1957,9/29/1957,77,68,683823
1957,NYA,NYC16,4/16/1957,9/25/1957,77,66,1502882
1957,PHI,PHI11,4/16/1957,9/29/1957,78,66,1147640
1957,PIT,PIT06,4/16/1957,9/22/1957,77,65,850732
1957,SLN,STL07,4/18/1957,9/29/1957,77,68,1183205
1957,WS1,WAS09,4/15/1957,9/29/1957,77,70,470437
1958,BAL,BAL11,4/15/1958,9/24/1958,78,67,825765
1958,BOS,BOS07,4/15/1958,9/24/1958,77,70,1083850
1958,CHA,CHI10,4/15/1958,9/28/1958,77,69,797566
1958,CHN,CHI11,4/18/1958,9/21/1958,77,67,993992
1958,CIN,CIN07,4/15/1958,9/21/1958,77,65,778052
1958,CLE,CLE07,4/15/1958,9/28/1958,76,64,668247
1958,DET,DET04,4/18/1958,9/21/1958,77,70,1086484
1958,KC1,KAN05,4/18/1958,9/24/1958,78,75,919937
1958,LAN,LOS01,4/18/1958,9/27/1958,77,70,1804218
1958,ML1,MIL05,4/15/1958,9/28/1958,77,71,1971015
1958,NYA,NYC16,4/18/1958,9/28/1958,78,63,1396281
1958,PHI,PHI11,4/18/1958,9/22/1958,77,66,931510
1958,PIT,PIT06,4/18/1958,9/28/1958,77,65,1310565
1958,SFN,SFO01,4/15/1958,9/28/1958,77,75,1272857
1958,SLN,STL07,4/15/1958,9/21/1958,77,68,1073824
1958,WS1,WAS09,4/14/1958,9/28/1958,78,66,477342
1959,BAL,BAL11,4/14/1959,9/16/1959,78,64,892196
1959,BOS,BOS07,4/14/1959,9/27/1959,77,73,990103
1959,CHA,CHI10,4/14/1959,9/20/1959,78,68,1422862
1909,PHA,PHI11,4/12/1909,10/2/1909,76,64,675231
1909,PHI,PHI09,4/22/1909,10/7/1909,77,64,299915
1909,PIT,PIT05,4/22/1909,6/29/1909,25,25,160736
1909,PIT,PIT06,6/30/1909,9/30/1909,54,48,406283
1909,SLA,STL07,4/14/1909,10/3/1909,79,78,547600
1909,SLN,STL05,4/22/1909,10/6/1909,76,64,373245
1909,WS1,WAS08,4/12/1909,10/1/1909,77,62,209945
1910,BOS,BOS06,4/19/1910,9/13/1910,80,71,714594
1910,BRO,NYC12,4/20/1910,10/12/1910,80,64,310250
1910,BSN,BOS05,4/14/1910,10/8/1910,78,61,180656
1910,CHA,CHI09,4/14/1910,6/27/1910,28,28,241140
1910,CHA,CHI10,7/1/1910,10/9/1910,51,45,424130
1910,CHN,CHI08,4/21/1910,10/15/1910,77,71,763210
1910,CIN,CIN06,4/14/1910,10/9/1910,77,73,431341
1910,CLE,CLE06,4/21/1910,9/29/1910,80,71,306735
1910,DET,DET02,4/14/1910,10/5/1910,78,75,392117
1910,NY1,NYC10,4/20/1910,10/11/1910,79,68,585602
1910,NYA,NYC13,4/14/1910,10/8/1910,77,76,749327
1910,PHA,PHI11,4/20/1910,10/6/1910,78,72,644500
1910,PHI,PHI09,4/14/1910,9/29/1910,78,70,352778
1910,PIT,PIT06,4/21/1910,10/8/1910,76,71,436188
1910,SLA,STL07,4/21/1910,10/9/1910,79,65,292600
1910,SLN,STL05,4/14/1910,10/4/1910,76,71,493000
1910,WS1,WAS08,4/14/1910,10/6/1910,77,77,345017
1911,BOS,BOS06,4/21/1911,10/7/1911,76,68,597928
1911,BRO,NYC12,4/21/1911,10/10/1911,74,66,322100
1911,BSN,BOS05,4/12/1911,9/14/1911,75,0,0
1911,CHA,CHI10,4/20/1911,10/8/1911,78,70,697450
1911,CHN,CHI08,4/12/1911,10/9/1911,84,77,760950
1911,CIN,CIN06,4/12/1911,10/12/1911,82,73,350200
1911,CLE,CLE06,4/20/1911,10/4/1911,77,69,391730
1911,DET,DET02,4/13/1911,9/10/1911,76,74,480680
1911,NY1,NYC10,4/12/1911,4/13/1911,2,2,35000
1911,NY1,NYC13,4/15/1911,5/30/1911,28,27,270500
1911,NY1,NYC14,6/28/1911,10/12/1911,45,38,471500
1911,NYA,NYC13,4/21/1911,10/4/1911,77,70,420500
1911,PHA,PHI11,4/12/1911,10/6/1911,75,65,655100
1911,PHI,PHI09,4/21/1911,10/9/1911,76,69,579900
1911,PIT,PIT06,4/20/1911,10/2/1911,78,72,479227
1911,SLA,STL07,4/12/1911,10/8/1911,78,70,286400
1911,SLN,STL05,4/20/1911,10/5/1911,79,67,485100
1911,WS1,WAS09,4/12/1911,10/4/1911,77,68,282915
1959,CHN,CHI11,4/11/1959,9/27/1959,77,71,845249
1959,CIN,CIN07,4/9/1959,9/27/1959,77,70,801299
1959,CLE,CLE07,4/14/1959,9/27/1959,77,63,1499139
1959,DET,DET04,4/10/1959,9/27/1959,77,74,1221491
1959,KC1,KAN05,4/10/1959,9/20/1959,77,74,968724
1959,LAN,LOS01,4/14/1959,9/29/1959,78,74,2119483
1959,ML1,MIL05,4/14/1959,9/28/1959,79,72,1739724
1959,NYA,NYC16,4/12/1959,9/27/1959,77,66,1656010
1959,PHI,PHI11,4/10/1959,9/22/1959,78,61,799815
1959,PIT,PIT06,4/10/1959,9/23/1959,77,67,1358857
1959,SFN,SFO01,4/14/1959,9/20/1959,77,77,1421630
1959,SLN,STL07,4/10/1959,9/27/1959,77,69,929953
1959,WS1,WAS09,4/9/1959,9/23/1959,77,68,615890
1960,BAL,BAL11,4/19/1960,9/21/1960,77,71,1187095
1960,BOS,BOS07,4/19/1960,9/28/1960,77,66,1129765
1960,CHA,CHI10,4/19/1960,10/2/1960,77,65,1644460
1960,CHN,CHI11,4/22/1960,9/25/1960,79,69,810675
1960,CIN,CIN07,4/12/1960,9/25/1960,77,68,665345
1960,CLE,CLE07,4/19/1960,9/25/1960,77,65,973778
1960,DET,DET04,4/22/1960,9/25/1960,77,65,1156343
1960,KC1,KAN05,4/22/1960,10/2/1960,78,75,776734
1960,LAN,LOS01,4/12/1960,10/2/1960,77,75,2268988
1960,ML1,MIL05,4/12/1960,9/25/1960,77,71,1498859
1960,NYA,NYC16,4/22/1960,10/2/1960,77,64,1661894
1960,PHI,PHI11,4/14/1960,10/2/1960,77,64,861634
1960,PIT,PIT06,4/14/1960,10/2/1960,78,69,1707089
1960,SFN,SFO02,4/12/1960,10/2/1960,77,76,1796356
1960,SLN,STL07,4/19/1960,9/21/1960,77,70,1096272
1960,WS1,WAS09,4/18/1960,10/2/1960,77,72,743481
1961,BAL,BAL11,4/11/1961,9/30/1961,82,70,960819
1961,BOS,BOS07,4/11/1961,9/27/1961,82,71,850856
1961,CHA,CHI10,4/19/1961,9/24/1961,81,66,1162030
1961,CHN,CHI11,4/14/1961,10/1/1961,78,66,673006
1961,CIN,CIN07,4/11/1961,9/24/1961,77,68,1123147
1961,CLE,CLE07,4/19/1961,9/20/1961,81,64,736120
1961,DET,DET04,4/11/1961,9/20/1961,82,67,1597608
1961,KC1,KAN05,4/21/1961,10/1/1961,80,72,680382
1961,LAA,LOS02,4/27/1961,10/1/1961,82,75,604422
1961,LAN,LOS01,4/11/1961,9/20/1961,77,75,1804865
1961,MIN,MIN02,4/21/1961,10/1/1961,81,75,1256722
1961,ML1,MIL05,4/11/1961,10/1/1961,77,70,1101441
1961,NYA,NYC16,4/11/1961,10/1/1961,81,66,1747726
1961,PHI,PHI11,4/20/1961,10/1/1961,78,67,589994
1961,PIT,PIT06,4/18/1961,10/1/1961,77,70,1199198
1961,SFN,SFO02,4/11/1961,9/20/1961,77,74,1391251
1961,SLN,STL07,4/14/1961,9/24/1961,78,70,856025
1961,WS2,WAS09,4/10/1961,9/21/1961,79,69,597597
1962,BAL,BAL11,4/14/1962,9/26/1962,82,72,795590
1962,BOS,BOS07,4/10/1962,9/30/1962,79,72,723710
1962,CHA,CHI10,4/10/1962,9/23/1962,81,68,1131562
1962,CHN,CHI11,4/13/1962,9/30/1962,81,75,593068
1962,CIN,CIN07,4/9/1962,9/30/1962,81,72,981890
1962,CLE,CLE07,4/13/1962,9/30/1962,81,63,753256
1962,DET,DET04,4/13/1962,9/30/1962,82,72,1207581
1962,HOU,HOU01,4/10/1962,9/23/1962,82,76,926686
1962,KC1,KAN05,4/10/1962,9/23/1962,81,74,635224
1962,LAA,LOS03,4/17/1962,9/23/1962,81,75,1135590
1962,LAN,LOS03,4/10/1962,10/3/1962,83,78,2782526
1962,MIN,MIN02,4/14/1962,9/30/1962,82,76,1435640
1962,ML1,MIL05,4/18/1962,9/30/1962,81,74,760053
1962,NYA,NYC16,4/10/1962,9/30/1962,80,66,1606325
1962,NYN,NYC14,4/13/1962,9/23/1962,80,63,925807
1962,PHI,PHI11,4/13/1962,9/23/1962,80,66,762169
1962,PIT,PIT06,4/10/1962,9/23/1962,81,74,1071114
1962,SFN,SFO02,4/10/1962,10/1/1962,82,77,1590136
1962,SLN,STL07,4/11/1962,9/23/1962,81,71,953885
1962,WS2,WAS10,4/9/1962,9/22/1962,80,67,729741
1963,BAL,BAL11,4/10/1963,9/29/1963,81,72,778365
1963,BOS,BOS07,4/16/1963,9/28/1963,80,70,942729
1963,CHA,CHI10,4/16/1963,9/29/1963,82,64,1143896
1963,CHN,CHI11,4/9/1963,9/25/1963,81,77,979555
1963,CIN,CIN07,4/8/1963,9/22/1963,81,71,858708
1963,CLE,CLE07,4/11/1963,9/24/1963,81,64,597156
1963,DET,DET04,4/9/1963,9/25/1963,81,71,818762
1963,HOU,HOU01,4/9/1963,9/29/1963,81,78,719502
1963,KC1,KAN05,4/9/1963,9/29/1963,81,77,751929
1963,LAA,LOS03,4/9/1963,9/19/1963,81,74,825409
1963,LAN,LOS03,4/16/1963,9/29/1963,81,76,2538659
1963,MIN,MIN02,4/9/1963,9/19/1963,81,76,1408627
1963,ML1,MIL05,4/11/1963,9/29/1963,82,78,779552
1963,NYA,NYC16,4/11/1963,9/28/1963,80,68,1460537
1963,NYN,NYC14,4/9/1963,9/18/1963,81,69,1077322
1963,PHI,PHI11,4/9/1963,9/15/1963,81,68,908149
1963,PIT,PIT06,4/9/1963,9/18/1963,81,70,783735
1963,SFN,SFO02,4/16/1963,9/29/1963,81,76,1570924
1963,SLN,STL07,4/13/1963,9/29/1963,81,73,1169364
1963,WS2,WAS10,4/8/1963,9/18/1963,80,68,543631
1964,BAL,BAL11,4/17/1964,10/3/1964,82,69,1126449
1964,BOS,BOS07,4/17/1964,10/4/1964,81,75,883279
1964,CHA,CHI10,4/14/1964,10/4/1964,81,67,1249413
1964,CHN,CHI11,4/17/1964,9/27/1964,81,70,751639
1964,CIN,CIN07,4/13/1964,10/4/1964,82,71,863670
1964,CLE,CLE07,4/14/1964,9/27/1964,82,65,653293
1964,DET,DET04,4/14/1964,9/27/1964,82,66,815921
1964,HOU,HOU01,4/16/1964,9/27/1964,81,79,726155
1964,KC1,KAN05,4/21/1964,9/27/1964,81,70,635465
1964,LAA,LOS03,4/21/1964,9/27/1964,81,72,760611
1964,LAN,LOS03,4/14/1964,10/4/1964,81,77,2234498
1964,MIN,MIN02,4/22/1964,10/4/1964,82,79,1207508
1964,ML1,MIL05,4/22/1964,10/4/1964,81,73,912022
1964,NYA,NYC16,4/16/1964,10/4/1964,81,67,1305638
1964,NYN,NYC17,4/17/1964,9/27/1964,82,66,1734389
1964,PHI,PHI11,4/14/1964,9/27/1964,81,73,1425972
1964,PIT,PIT06,4/14/1964,9/27/1964,81,70,759498
1964,SFN,SFO02,4/14/1964,10/4/1964,81,76,1503544
1964,SLN,STL07,4/22/1964,10/4/1964,81,76,1142667
1964,WS2,WAS10,4/13/1964,9/27/1964,81,70,595271
1965,BAL,BAL11,4/13/1965,9/30/1965,79,68,784803
1965,BOS,BOS07,4/17/1965,10/3/1965,81,72,651761
1965,CAL,LOS03,4/13/1965,9/22/1965,80,69,570253
1965,CHA,CHI10,4/15/1965,10/3/1965,81,67,1133319
1965,CHN,CHI11,4/12/1965,9/26/1965,83,70,632788
1965,CIN,CIN07,4/12/1965,9/22/1965,81,73,1048449
1965,CLE,CLE07,4/21/1965,10/3/1965,82,72,962727
1965,DET,DET04,4/21/1965,9/26/1965,81,67,1029735
1965,HOU,HOU02,4/12/1965,10/3/1965,81,80,2151470
1965,KC1,KAN05,4/12/1965,9/26/1965,81,70,523276
1965,LAN,LOS03,4/20/1965,10/3/1965,81,78,2560648
1965,MIN,MIN02,4/12/1965,10/3/1965,81,77,1463288
1965,ML1,MIL05,4/15/1965,9/22/1965,81,73,555668
1965,NYA,NYC16,4/21/1965,9/26/1965,83,69,1304296
1965,NYN,NYC17,4/12/1965,10/3/1965,82,68,1755366
1965,PHI,PHI11,4/14/1965,9/29/1965,80,73,1166099
1965,PIT,PIT06,4/12/1965,10/3/1965,82,73,916743
1965,SFN,SFO02,4/20/1965,10/3/1965,81,76,1546066
1965,SLN,STL07,4/15/1965,9/22/1965,81,75,1234891
1965,WS2,WAS10,4/12/1965,10/3/1965,81,67,562913
1966,ATL,ATL01,4/12/1966,9/28/1966,82,76,1539796
1966,BAL,BAL11,4/15/1966,10/2/1966,79,67,1203424
1966,BOS,BOS07,4/12/1966,9/18/1966,81,68,815197
1966,CAL,ANA01,4/19/1966,10/2/1966,81,77,1407756
1966,CHA,CHI10,4/12/1966,10/2/1966,81,68,973770
1966,CHN,CHI11,4/19/1966,9/25/1966,81,70,635890
1966,CIN,CIN07,4/22/1966,10/2/1966,79,69,745156
1966,CLE,CLE07,4/15/1966,9/21/1966,81,71,920251
1966,DET,DET04,4/15/1966,10/2/1966,81,70,1124294
1966,HOU,HOU02,4/18/1966,9/25/1966,81,80,1878398
1966,KC1,KAN05,4/19/1966,9/25/1966,81,70,773599
1966,LAN,LOS03,4/12/1966,9/21/1966,81,78,2617056
1966,MIN,MIN02,4/12/1966,9/28/1966,81,77,1259556
1966,NYA,NYC16,4/12/1966,9/25/1966,82,69,1224803
1966,NYN,NYC17,4/15/1966,10/2/1966,81,69,1933834
1966,PHI,PHI11,4/15/1966,10/2/1966,81,74,1108191
1966,PIT,PIT06,4/15/1966,10/2/1966,81,75,1196618
1966,SFN,SFO02,4/12/1966,9/21/1966,81,77,1657192
1966,SLN,STL07,4/13/1966,5/8/1966,10,10,122157
1966,SLN,STL09,5/12/1966,10/2/1966,71,66,1590563
1966,WS2,WAS10,4/11/1966,9/26/1966,78,66,589817
1967,ATL,ATL01,4/13/1967,10/1/1967,81,80,1379214
1967,BAL,BAL11,4/11/1967,9/26/1967,77,64,854902
1967,BOS,BOS07,4/12/1967,10/1/1967,81,72,1694362
1967,CAL,ANA01,4/11/1967,9/20/1967,83,75,1318067
1967,CHA,CHI10,4/15/1967,10/1/1967,82,62,986471
1967,CHN,CHI11,4/11/1967,9/26/1967,84,69,977226
1967,CIN,CIN07,4/10/1967,10/1/1967,81,73,957700
1967,CLE,CLE07,4/19/1967,10/1/1967,81,72,666463
1967,DET,DET04,4/18/1967,10/1/1967,82,67,1458411
1967,HOU,HOU02,4/11/1967,9/27/1967,81,80,1348285
1967,KC1,KAN05,4/11/1967,9/27/1967,81,68,660747
1967,LAN,LOS03,4/18/1967,10/1/1967,81,77,1665034
1967,MIN,MIN02,4/14/1967,9/27/1967,81,76,1481259
1967,NYA,NYC16,4/14/1967,10/1/1967,82,69,1142656
1967,NYN,NYC17,4/11/1967,9/24/1967,78,67,1565500
1967,PHI,PHI11,4/14/1967,9/20/1967,80,71,825512
1967,PIT,PIT06,4/14/1967,10/1/1967,81,75,909012
1967,SFN,SFO02,4/18/1967,10/1/1967,82,74,1242500
1967,SLN,STL09,4/11/1967,9/24/1967,81,75,2089645
1967,WS2,WAS10,4/10/1967,9/24/1967,80,69,765788
1968,ATL,ATL01,4/12/1968,9/29/1968,81,80,1146398
1968,BAL,BAL11,4/10/1968,9/27/1968,80,71,876084
1968,BOS,BOS07,4/16/1968,9/29/1968,81,76,1882655
1968,CAL,ANA01,4/17/1968,9/29/1968,81,80,1025956
1968,CHA,CHI10,4/10/1968,9/22/1968,72,58,537050
1968,CHA,MIL05,5/15/1968,8/26/1968,9,9,264297
1968,CHN,CHI11,4/13/1968,9/29/1968,82,71,1043409
1968,CIN,CIN07,4/10/1968,9/29/1968,82,75,733354
1968,CLE,CLE07,4/11/1968,9/22/1968,81,73,856815
1968,DET,DET04,4/10/1968,9/29/1968,81,73,2032257
1968,HOU,HOU02,4/10/1968,9/25/1968,81,81,1326718
1968,LAN,LOS03,4/10/1968,9/22/1968,81,78,1581093
1968,MIN,MIN02,4/17/1968,9/22/1968,81,76,1141103
1968,NYA,NYC16,4/10/1968,9/25/1968,82,64,1124049
1968,NYN,NYC17,4/17/1968,9/29/1968,82,69,1781657
1968,OAK,OAK01,4/17/1968,9/29/1968,83,78,857017
1968,PHI,PHI11,4/17/1968,9/22/1968,81,69,668040
1968,PIT,PIT06,4/17/1968,9/25/1968,81,70,693386
1968,SFN,SFO02,4/10/1968,9/22/1968,81,75,837224
1968,SLN,STL09,4/10/1968,9/29/1968,81,76,2011567
1968,WS2,WAS10,4/10/1968,9/25/1968,81,71,541282
1969,ATL,ATL01,4/7/1969,10/2/1969,81,74,1501047
1969,BAL,BAL11,4/8/1969,10/1/1969,81,73,1012368
1969,BOS,BOS07,4/14/1969,9/28/1969,81,76,1837449
1969,CAL,ANA01,4/8/1969,9/24/1969,81,77,758728
1969,CHA,CHI10,4/16/1969,9/28/1969,70,59,394865
1969,CHA,MIL05,4/23/1969,9/26/1969,11,11,198211
1969,CHN,CHI11,4/8/1969,10/2/1969,82,76,1674953
1969,CIN,CIN07,4/7/1969,9/28/1969,81,73,987991
1969,CLE,CLE07,4/11/1969,9/25/1969,81,72,628942
1969,DET,DET04,4/8/1969,9/25/1969,81,77,1584063
1969,HOU,HOU02,4/11/1969,9/24/1969,81,80,1442995
1969,KCA,KAN05,4/8/1969,10/2/1969,82,73,902380
1969,LAN,LOS03,4/15/1969,10/2/1969,81,78,1794527
1969,MIN,MIN02,4/18/1969,10/2/1969,81,78,1319387
1969,MON,MON01,4/14/1969,9/28/1969,81,72,1213277
1969,NYA,NYC16,4/15/1969,10/1/1969,80,67,1077387
1969,NYN,NYC17,4/8/1969,9/24/1969,82,70,2192091
1969,OAK,OAK01,4/8/1969,9/28/1969,81,72,778395
1969,PHI,PHI11,4/14/1969,9/28/1969,81,71,519401
1969,PIT,PIT06,4/11/1969,10/2/1969,81,70,769349
1969,SDN,SAN01,4/8/1969,9/24/1969,81,75,626847
1969,SE1,SEA01,4/11/1969,10/2/1969,82,74,668215
1969,SFN,SFO02,4/17/1969,10/2/1969,81,74,873603
1969,SLN,STL09,4/8/1969,10/2/1969,80,76,1682673
1969,WS2,WAS10,4/7/1969,10/1/1969,81,75,914227
1970,ATL,ATL01,4/13/1970,9/27/1970,81,74,1078800
1970,BAL,BAL11,4/10/1970,10/1/1970,81,75,1027904
1970,BOS,BOS07,4/14/1970,9/30/1970,81,77,1594593
1970,CAL,ANA01,4/14/1970,10/1/1970,81,80,1098557
1970,CHA,CHI10,4/7/1970,9/27/1970,84,69,494411
1970,CHN,CHI11,4/14/1970,9/17/1970,80,72,1642523
1970,CIN,CIN07,4/6/1970,6/24/1970,36,34,566928
1970,CIN,CIN08,6/30/1970,10/1/1970,45,43,1245302
1970,CLE,CLE07,4/7/1970,9/27/1970,81,72,728209
1970,DET,DET04,4/14/1970,10/1/1970,81,75,1481364
1970,HOU,HOU02,4/10/1970,10/1/1970,81,80,1247444
1970,KCA,KAN05,4/7/1970,9/27/1970,79,72,692986
1970,LAN,LOS03,4/7/1970,9/23/1970,81,78,1697141
1970,ML4,MIL05,4/7/1970,9/24/1970,81,73,935496
